image_id,path,relative_path,label,target,surface,source_folder,width,height,split
img_0029278,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-5.jpg,Pavements\Non-cracked\062-5.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029279,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-50.jpg,Pavements\Non-cracked\062-50.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029280,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-51.jpg,Pavements\Non-cracked\062-51.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029281,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-52.jpg,Pavements\Non-cracked\062-52.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029282,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-53.jpg,Pavements\Non-cracked\062-53.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029283,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-54.jpg,Pavements\Non-cracked\062-54.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029284,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-55.jpg,Pavements\Non-cracked\062-55.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029285,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-56.jpg,Pavements\Non-cracked\062-56.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029286,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-57.jpg,Pavements\Non-cracked\062-57.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029287,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-58.jpg,Pavements\Non-cracked\062-58.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029288,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-59.jpg,Pavements\Non-cracked\062-59.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029289,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-6.jpg,Pavements\Non-cracked\062-6.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029290,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-60.jpg,Pavements\Non-cracked\062-60.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029291,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-61.jpg,Pavements\Non-cracked\062-61.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029292,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-62.jpg,Pavements\Non-cracked\062-62.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029293,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-63.jpg,Pavements\Non-cracked\062-63.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029294,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-64.jpg,Pavements\Non-cracked\062-64.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029295,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-65.jpg,Pavements\Non-cracked\062-65.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029296,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-66.jpg,Pavements\Non-cracked\062-66.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029297,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-67.jpg,Pavements\Non-cracked\062-67.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029298,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-68.jpg,Pavements\Non-cracked\062-68.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029299,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-69.jpg,Pavements\Non-cracked\062-69.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029300,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-7.jpg,Pavements\Non-cracked\062-7.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029301,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-70.jpg,Pavements\Non-cracked\062-70.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029302,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-71.jpg,Pavements\Non-cracked\062-71.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029303,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-72.jpg,Pavements\Non-cracked\062-72.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029304,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-73.jpg,Pavements\Non-cracked\062-73.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029305,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-74.jpg,Pavements\Non-cracked\062-74.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029306,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-75.jpg,Pavements\Non-cracked\062-75.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029307,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-76.jpg,Pavements\Non-cracked\062-76.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029308,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-77.jpg,Pavements\Non-cracked\062-77.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029309,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-78.jpg,Pavements\Non-cracked\062-78.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029310,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-79.jpg,Pavements\Non-cracked\062-79.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029311,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-8.jpg,Pavements\Non-cracked\062-8.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029312,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-80.jpg,Pavements\Non-cracked\062-80.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029313,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-81.jpg,Pavements\Non-cracked\062-81.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029314,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-82.jpg,Pavements\Non-cracked\062-82.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029315,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-83.jpg,Pavements\Non-cracked\062-83.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029316,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-84.jpg,Pavements\Non-cracked\062-84.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029317,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-85.jpg,Pavements\Non-cracked\062-85.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029318,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-86.jpg,Pavements\Non-cracked\062-86.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029319,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-87.jpg,Pavements\Non-cracked\062-87.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029320,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-88.jpg,Pavements\Non-cracked\062-88.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029321,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-89.jpg,Pavements\Non-cracked\062-89.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029322,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-9.jpg,Pavements\Non-cracked\062-9.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029323,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-90.jpg,Pavements\Non-cracked\062-90.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029324,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-91.jpg,Pavements\Non-cracked\062-91.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029325,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\062-97.jpg,Pavements\Non-cracked\062-97.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029326,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-1.jpg,Pavements\Non-cracked\063-1.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029327,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-10.jpg,Pavements\Non-cracked\063-10.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029328,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-107.jpg,Pavements\Non-cracked\063-107.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029329,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-108.jpg,Pavements\Non-cracked\063-108.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029330,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-109.jpg,Pavements\Non-cracked\063-109.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029331,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-11.jpg,Pavements\Non-cracked\063-11.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029332,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-110.jpg,Pavements\Non-cracked\063-110.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029333,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-111.jpg,Pavements\Non-cracked\063-111.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029334,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-112.jpg,Pavements\Non-cracked\063-112.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029335,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-113.jpg,Pavements\Non-cracked\063-113.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029336,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-117.jpg,Pavements\Non-cracked\063-117.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029337,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-118.jpg,Pavements\Non-cracked\063-118.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029338,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-119.jpg,Pavements\Non-cracked\063-119.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029339,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-12.jpg,Pavements\Non-cracked\063-12.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029340,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-120.jpg,Pavements\Non-cracked\063-120.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029341,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-121.jpg,Pavements\Non-cracked\063-121.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029342,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-122.jpg,Pavements\Non-cracked\063-122.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029343,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-123.jpg,Pavements\Non-cracked\063-123.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029344,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-124.jpg,Pavements\Non-cracked\063-124.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029345,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-125.jpg,Pavements\Non-cracked\063-125.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029346,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-126.jpg,Pavements\Non-cracked\063-126.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029347,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-127.jpg,Pavements\Non-cracked\063-127.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029348,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-128.jpg,Pavements\Non-cracked\063-128.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029349,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-129.jpg,Pavements\Non-cracked\063-129.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029350,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-13.jpg,Pavements\Non-cracked\063-13.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029351,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-130.jpg,Pavements\Non-cracked\063-130.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029352,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-133.jpg,Pavements\Non-cracked\063-133.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029353,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-134.jpg,Pavements\Non-cracked\063-134.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029354,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-135.jpg,Pavements\Non-cracked\063-135.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029355,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-136.jpg,Pavements\Non-cracked\063-136.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029356,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-137.jpg,Pavements\Non-cracked\063-137.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029357,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-138.jpg,Pavements\Non-cracked\063-138.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029358,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-139.jpg,Pavements\Non-cracked\063-139.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029359,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-14.jpg,Pavements\Non-cracked\063-14.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029360,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-140.jpg,Pavements\Non-cracked\063-140.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029361,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-141.jpg,Pavements\Non-cracked\063-141.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029362,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-142.jpg,Pavements\Non-cracked\063-142.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029363,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-143.jpg,Pavements\Non-cracked\063-143.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029364,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-144.jpg,Pavements\Non-cracked\063-144.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029365,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-145.jpg,Pavements\Non-cracked\063-145.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029366,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-146.jpg,Pavements\Non-cracked\063-146.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029367,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-15.jpg,Pavements\Non-cracked\063-15.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029368,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-150.jpg,Pavements\Non-cracked\063-150.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029369,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-151.jpg,Pavements\Non-cracked\063-151.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029370,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-152.jpg,Pavements\Non-cracked\063-152.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029371,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-153.jpg,Pavements\Non-cracked\063-153.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029372,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-154.jpg,Pavements\Non-cracked\063-154.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029373,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-155.jpg,Pavements\Non-cracked\063-155.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029374,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-156.jpg,Pavements\Non-cracked\063-156.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029375,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-157.jpg,Pavements\Non-cracked\063-157.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029376,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-158.jpg,Pavements\Non-cracked\063-158.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029377,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-159.jpg,Pavements\Non-cracked\063-159.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029378,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-16.jpg,Pavements\Non-cracked\063-16.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,validation
img_0029379,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-160.jpg,Pavements\Non-cracked\063-160.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029380,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-161.jpg,Pavements\Non-cracked\063-161.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029381,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-162.jpg,Pavements\Non-cracked\063-162.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029382,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-166.jpg,Pavements\Non-cracked\063-166.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029383,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-167.jpg,Pavements\Non-cracked\063-167.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029384,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-168.jpg,Pavements\Non-cracked\063-168.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029385,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-169.jpg,Pavements\Non-cracked\063-169.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029386,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-17.jpg,Pavements\Non-cracked\063-17.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029387,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-170.jpg,Pavements\Non-cracked\063-170.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029388,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-171.jpg,Pavements\Non-cracked\063-171.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029389,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-172.jpg,Pavements\Non-cracked\063-172.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029390,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-173.jpg,Pavements\Non-cracked\063-173.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,test
img_0029391,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-174.jpg,Pavements\Non-cracked\063-174.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029392,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-175.jpg,Pavements\Non-cracked\063-175.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029393,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-176.jpg,Pavements\Non-cracked\063-176.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029394,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-177.jpg,Pavements\Non-cracked\063-177.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029395,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-178.jpg,Pavements\Non-cracked\063-178.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029396,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-179.jpg,Pavements\Non-cracked\063-179.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029397,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-18.jpg,Pavements\Non-cracked\063-18.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029398,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-180.jpg,Pavements\Non-cracked\063-180.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029399,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-181.jpg,Pavements\Non-cracked\063-181.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
img_0029400,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Pavements\Non-cracked\063-182.jpg,Pavements\Non-cracked\063-182.jpg,non_cracked,0,pavement,Pavements\Non-cracked,256,256,train
